1	0.99996158476748986388
0	0.00745454277047931380
0	0.00036662676731607672
0	0.01495365375400615517
1	0.90828320226628767031
1	0.98745317450789915625
1	0.77403377827504171727
1	0.99999977341494927785
1	0.99999999999902788872
0	0.00012730357711397556
1	0.99969485857154527508
0	0.00000000000000007913
1	0.98889949652715403161
1	0.95099647098249850963
1	0.99679355820499393470
1	0.99947501469731603319
1	0.99945873487201530860
1	0.99999955821412633838
1	0.99992791249828749667
1	0.99867642354087815537
0	0.09428016699455309124
0	0.00000000000000000000
0	0.00000019806536593169
1	0.99517852902794357028
0	0.00000017713938941961
1	0.98548824360779174736
0	0.00000000002781602804
0	0.37768651273295789084
1	0.99999999999999267253
1	0.99723414250029529526
1	0.99999999309780229773
1	0.99999979910486014312
0	0.00456731053894455889
0	0.28260973354021590165
0	0.00000000000000000000
0	0.00000000011798322016
1	0.99999994508910516888
0	0.00000000000000176248
1	0.99528858485336357820
0	0.48052984755626143576
0	0.01711775220992742957
1	0.99855528457132347597
0	0.29388031559484018018
0	0.00299843854276891182
1	0.91513835511660923672
1	0.96695310172000392690
0	0.00462011547656558403
1	0.94399432153586593230
1	0.93461028389147304818
1	0.99944149681916572003
1	0.99872736584297727713
0	0.18891698377016039045
0	0.00015895652150408864
0	0.23259176294394001694
1	0.99800248246527867302
1	0.99999999999992117417
0	0.02778875700949432273
1	0.90548228972034416895
1	0.98017547720146525059
1	0.99680059290569855701
1	0.99999891528592832479
1	0.99999840578785392786
0	0.38366674558628260927
0	0.00837763751485827955
1	0.99993891637513643289
0	0.00000000433277297403
1	0.99999990543242545105
1	0.95186530093687460319
1	0.99997559829301996270
1	0.84673951665652502641
1	0.99416824916551405078
1	1.00000000000000000000
0	0.13152868135120118764
0	0.00000000002322320570
1	0.91042995095982270914
0	0.26837146023353858348
0	0.00003776607140106698
1	0.99966464075728167504
1	0.59998053061727185664
0	0.26166455221391565766
0	0.01396179825487214171
0	0.00000000000000000000
1	0.99664903565219087334
0	0.00000000000000000000
1	0.99692927804192377206
1	0.99150456759479643765
1	0.99979115867977053078
0	0.10052424146576520447
1	1.00000000000000000000
1	0.99534674425278923948
1	0.99694579895838819628
1	0.99999999999915667459
0	0.00002977725965642067
0	0.00000000000000000000
1	0.98141438273942449566
1	0.99945093560300268809
1	0.99830778988015722586
1	0.99943494845674962779
1	0.99817153892028476214
0	0.18119257571447355826
0	0.48867605323308571652
1	0.99727965045999966698
1	0.99765157114529767757
1	0.99999999994270005743
1	0.92389813741636062083
1	0.96934488863569379102
1	0.83187022053391679322
1	0.97416154248116482162
0	0.00001040018288515778
1	0.99965758518420222423
1	0.70815818431289812018
1	0.99999999971754949257
1	0.78728520729357487351
0	0.00808363489965020950
1	0.98949850297055041981
1	0.99917019820429708865
1	0.99129994614017513666
1	0.99999999995173460832
1	0.98801207749160835370
0	0.00000000002577246704
0	0.25341634513268085360
0	0.00077774867319747474
1	0.79542636094106544675
0	0.00991940097155762784
1	0.99214302729273107229
1	0.99999041849913850033
1	0.87356390868850231080
1	0.99999998895829234069
0	0.00000178231552350547
0	0.00001880303679467866
0	0.00000001407321397756
1	0.94878712290061584245
0	0.00000000000001604730
1	0.99352031261550288743
0	0.00918939603632970906
1	0.94859267758463516884
0	0.00329050224251009431
1	0.80926713540993344687
0	0.00000001517531816693
1	0.99655603124508407298
1	0.99011417534381551686
1	0.99992250857496978167
1	0.99999638707166971230
1	0.99912755492004545754
1	0.90109975824812482692
1	0.99990631610768854198
0	0.09135863025799742521
1	0.51403910221369530920
1	0.66160832476676723068
1	0.99999999995639976547
1	0.98638488060899853771
1	0.99938910620904197746
1	0.84578744023202534486
1	0.79315911817666129302
1	0.86025456182222026502
0	0.00381414464888985656
1	0.96524684087980949787
1	0.99971810702357599698
1	0.99999847706306643769
1	0.87454032671911929864
1	0.99994739069477023286
0	0.00162739989089301157
1	0.99965189375629792679
1	0.99999942700572852505
1	0.90712168286143002316
0	0.00000007254808729329
0	0.00021443419374685474
0	0.00837079870314056187
0	0.00513933286817149469
0	0.00000170110969852826
1	0.99892337496382455075
1	0.99716621481841039021
1	1.00000000000000000000
0	0.00194038197965674605
0	0.28095618872003286226
0	0.03391736575112098973
1	0.99595379817005236234
1	0.99999963754247256364
0	0.30396573496576134721
0	0.00000000000000000000
1	0.94421637688513981868
1	0.98779581495049173512
0	0.10605439977114330952
1	0.83463337864908193620
1	0.99999996968187687685
1	0.99999990144399608649
1	0.83602496898748057674
0	0.00126240954845015674
0	0.00427285069307824835
0	0.00027362662152557776
